temperature_celsius,wind_kph,precip_mm,humidity,cluster
24.1,8.6,0.01,93,0
27.6,6.1,0.0,61,1
26.6,17.6,0.0,37,1
26.5,8.6,0.0,51,1
23.7,15.5,0.0,60,1
24.3,9.0,0.0,59,1
25.4,4.0,0.0,48,1
26.3,7.9,0.0,45,1
26.0,16.6,0.0,74,2
22.6,6.1,0.0,88,0
26.7,15.8,0.0,77,2
26.8,11.9,0.0,85,0
25.6,15.5,0.0,71,2
26.1,15.8,0.0,80,2
27.0,9.0,0.0,62,1
24.9,15.1,0.0,66,2
26.5,12.6,0.0,87,2
26.9,17.3,0.5,84,2
25.9,9.4,0.0,86,0
27.6,20.5,0.53,84,2
28.8,12.6,0.0,59,1
23.5,17.6,0.0,72,2
26.5,9.0,0.58,88,0
25.4,12.2,0.0,89,0
26.1,6.1,0.1,88,0
24.0,25.9,0.0,72,2
25.2,7.9,0.12,91,0
25.8,11.2,0.0,70,1
24.2,10.4,0.0,98,0
24.2,3.6,0.01,94,0
23.9,4.3,1.1,93,0
23.1,18.4,0.96,98,2
23.0,9.0,0.18,94,0
22.7,8.6,0.02,99,0
26.0,11.2,0.45,94,0
23.1,7.9,0.97,99,0
23.7,10.8,0.02,99,0
21.9,5.4,1.25,99,0
25.5,8.6,0.0,94,0
25.0,8.6,0.0,95,0
24.1,9.7,0.0,98,0
24.2,9.7,0.0,98,0
23.3,5.8,0.0,99,0
24.1,9.4,0.15,98,0
22.6,4.3,0.92,98,0
23.0,15.8,3.23,95,2
28.0,11.2,0.46,94,0
25.6,10.4,0.44,94,0
24.7,10.8,2.94,97,0
25.3,8.6,2.04,96,0
26.0,11.2,1.76,94,0
24.9,16.2,0.84,97,2
24.7,10.1,0.43,92,0
25.1,19.8,0.46,94,2
24.9,15.8,0.85,96,2
24.8,12.2,0.57,92,0
24.9,14.0,1.29,92,2
24.4,17.3,0.77,93,2
24.7,17.3,0.2,93,2
24.4,16.9,0.49,92,2
28.0,11.2,1.22,94,0
24.0,4.3,0.2,96,0
24.7,18.4,0.08,93,2
25.0,20.5,0.13,95,2
23.3,13.3,0.82,96,2
25.1,11.2,0.03,95,0
25.3,11.2,0.05,96,0
25.1,16.2,0.58,97,2
24.5,11.2,0.58,96,0
25.0,16.2,0.53,97,2
25.5,9.0,0.64,94,0
26.0,6.8,0.0,65,1
22.6,3.6,0.0,58,1
25.3,5.4,0.0,22,1
23.3,3.6,0.0,34,1
23.2,5.4,0.0,38,1
24.3,3.6,0.0,30,1
23.8,6.1,0.0,38,1
25.0,7.9,0.0,25,1
24.0,5.4,0.0,25,1
24.7,6.8,0.0,23,1
25.0,6.1,0.0,22,1
25.1,7.9,0.0,25,1
24.9,5.4,0.0,28,1
22.8,4.7,0.0,51,1
22.1,3.6,0.0,61,1
25.3,14.8,0.57,85,2
27.7,24.5,0.0,81,2
22.4,7.6,0.03,96,0
25.0,8.3,0.0,71,1
5.4,5.4,0.0,89,3
25.7,5.4,0.36,92,0
25.0,3.6,0.52,98,0
24.6,3.6,1.53,99,0
24.9,3.6,0.54,98,0
24.4,6.1,0.99,97,0
26.4,8.6,0.0,83,0
19.9,7.2,0.0,79,0
19.8,4.3,0.15,99,0
25.0,7.6,0.9,94,0
25.3,6.5,0.8,95,0
24.8,3.6,2.9,97,0
27.0,23.8,0.0,78,2
27.1,26.3,0.0,74,2
25.0,4.3,0.55,87,0
21.0,3.6,0.12,98,0
20.9,3.6,0.19,99,0
23.8,3.6,0.11,99,0
24.5,11.2,0.57,88,0
19.0,3.6,0.03,99,0
17.0,4.0,0.06,99,0
27.0,6.8,0.63,94,0
20.3,4.0,0.08,98,0
23.9,4.0,0.28,93,0
20.8,5.0,1.47,98,0
23.1,4.0,1.82,96,0
17.2,5.4,0.92,99,0
17.0,3.6,0.0,100,0
24.5,5.0,0.69,98,0
24.1,3.6,0.47,98,0
21.0,22.0,0.0,88,2
22.2,9.7,0.03,97,0
25.1,8.6,0.0,86,0
22.5,7.6,0.0,96,0
23.8,5.8,0.13,99,0
23.7,10.1,0.0,93,0
22.8,11.2,0.03,96,0
22.1,11.9,0.01,95,0
24.7,3.6,0.0,40,1
24.6,10.8,0.0,77,0
21.8,3.6,0.0,62,1
22.2,7.9,0.26,89,0
24.4,10.4,0.0,80,0
24.3,9.7,0.04,93,0
23.8,10.1,0.61,95,0
23.8,7.9,0.0,95,0
19.6,7.9,0.0,73,0
18.6,7.6,0.0,85,0
20.0,9.4,0.0,85,0
-4.1,4.3,0.0,71,3
22.8,4.0,0.0,74,0
22.1,5.8,0.0,77,0
14.8,7.6,0.0,87,3
19.6,9.7,0.0,78,0
7.4,11.5,0.0,68,3
5.8,6.1,0.0,69,3
22.3,6.8,0.07,95,0
24.8,4.3,0.5,88,0
21.5,3.6,0.11,98,0
25.6,9.7,0.84,87,0
26.0,6.8,1.24,94,0
25.5,14.4,0.87,87,2
25.0,3.6,0.14,100,0
22.1,10.4,0.07,92,0
23.0,4.0,0.57,100,0
22.9,3.6,0.04,97,0
26.0,6.8,0.15,94,0
24.0,20.2,0.19,89,2
27.0,3.6,0.55,89,0
23.0,4.0,0.13,100,0
27.6,22.0,0.43,81,2
27.0,4.0,0.09,94,0
25.0,10.4,0.24,96,0
25.2,10.4,0.0,94,0
27.0,6.8,0.69,94,0
25.4,9.0,0.0,94,0
16.9,6.5,0.0,83,3
24.5,3.6,2.35,89,0
25.1,6.8,0.27,96,0
27.0,6.8,0.72,94,0
24.8,10.1,0.0,97,0
24.3,8.3,1.44,99,0
23.8,6.8,0.0,97,0
25.2,5.0,0.16,88,0
27.0,6.8,0.7,94,0
21.7,7.9,0.0,61,1
22.7,5.8,0.0,40,1
22.3,3.6,0.0,32,1
22.3,5.4,0.0,36,1
22.5,4.3,0.0,35,1
22.9,4.0,0.0,32,1
22.5,6.1,0.0,24,1
21.8,5.4,0.0,40,1
22.3,3.6,0.0,37,1
22.9,7.9,0.0,25,1
21.6,3.6,0.0,27,1
21.4,3.6,0.0,48,1
22.5,4.3,0.0,23,1
23.9,5.8,0.0,21,1
22.1,3.6,0.0,33,1
20.1,15.8,0.0,90,2
19.9,14.0,0.0,92,2
23.3,14.0,0.0,86,2
18.5,12.2,0.01,92,0
20.3,26.3,0.0,86,2
20.4,20.9,0.0,94,2
23.4,19.1,0.0,81,2
20.3,24.5,0.36,95,2
22.2,12.2,0.05,96,0
22.9,9.4,0.01,91,0
21.1,29.5,0.05,92,2
25.0,3.6,0.38,100,0
21.9,24.8,0.04,87,2
18.9,20.2,0.0,91,2
19.3,14.0,0.01,94,2
23.0,26.6,0.0,79,2
19.5,18.0,0.0,89,2
19.5,15.1,0.07,96,2
22.0,32.0,0.05,87,2
23.0,7.2,0.0,73,0
23.5,10.4,0.0,78,0
22.9,3.6,0.0,90,0
23.8,3.6,0.18,88,0
23.5,4.3,0.0,89,0
20.2,10.1,3.0,98,0
24.0,5.4,0.0,91,0
24.6,9.7,0.0,72,1
24.2,4.0,0.0,77,0
24.3,5.4,0.0,76,0
24.4,4.3,0.0,87,0
25.0,10.8,0.0,64,1
20.1,9.7,1.55,95,0
20.5,19.4,2.9,94,2
21.2,12.2,0.27,94,0
23.7,7.2,0.0,71,1
24.1,18.0,0.0,72,2
24.4,12.2,0.0,84,0
24.4,9.7,0.0,75,0
24.2,9.0,0.0,72,1
23.3,4.3,0.0,83,0
24.6,8.6,0.0,80,0
23.9,10.4,0.0,71,1
27.0,6.8,0.59,100,0
26.6,17.6,0.23,86,2
27.0,6.8,0.17,100,0
24.6,4.7,0.01,87,0
21.3,12.2,0.09,97,0
24.2,8.3,0.01,94,0
27.0,4.0,0.89,94,0
27.0,4.0,0.59,94,0
24.9,3.6,0.01,90,0
26.0,14.0,0.17,89,2
24.3,7.6,0.4,95,0
27.0,4.0,1.35,94,0
26.0,10.1,1.0,91,0
27.2,24.1,1.57,85,2
25.9,9.7,0.4,89,0
24.4,7.6,0.09,93,0
26.3,14.8,1.39,88,2
23.8,5.0,0.07,93,0
25.6,3.6,0.0,24,1
29.9,14.8,0.0,18,1
24.8,5.0,0.0,25,1
25.7,7.2,0.0,21,1
26.8,14.0,0.0,28,1
28.9,17.3,0.0,27,1
26.0,8.3,0.0,21,1
27.8,10.8,0.0,31,1
26.9,4.7,0.0,23,1
29.4,13.7,0.0,22,1
24.1,10.8,0.0,43,1
25.5,4.7,0.0,37,1
24.6,6.8,0.0,38,1
26.0,3.6,0.0,42,1
25.1,5.4,0.0,39,1
26.5,10.1,0.0,34,1
23.1,4.0,0.0,44,1
24.9,3.6,0.0,35,1
25.5,8.6,0.0,30,1
24.7,3.6,0.0,53,1
23.5,6.8,0.0,46,1
24.7,5.4,0.0,24,1
25.7,7.6,0.0,40,1
26.0,18.7,0.0,73,2
24.9,8.6,0.0,80,0
26.8,25.2,0.0,80,2
26.6,18.4,0.0,76,2
22.3,5.4,0.0,92,0
25.9,6.5,0.0,71,1
23.0,5.4,0.0,77,0
25.8,16.6,0.0,69,2
20.9,10.8,0.0,87,0
21.5,6.1,0.0,88,0
25.3,5.0,0.0,67,1
25.1,6.5,0.0,62,1
26.5,8.3,0.0,57,1
26.7,6.1,0.0,80,0
24.4,9.7,0.0,49,1
26.9,7.9,0.0,79,0
24.8,9.4,0.0,44,1
25.2,7.9,0.0,35,1
24.8,6.1,0.0,39,1
24.3,7.9,0.0,65,1
25.0,6.1,0.0,69,1
25.5,4.7,0.0,76,0
26.4,4.7,0.0,78,0
24.9,11.9,0.0,30,1
26.0,10.1,0.0,42,1
27.6,5.0,0.85,75,0
25.9,9.7,1.02,91,0
26.6,7.2,0.0,79,0
27.9,7.9,0.18,71,1
25.3,5.0,0.0,83,0
26.4,10.1,0.0,42,1
26.2,10.4,0.0,41,1
25.3,3.6,0.22,84,0
24.7,6.1,1.47,92,0
23.7,5.4,0.0,24,1
26.0,9.7,0.0,82,0
25.4,4.3,0.55,87,0
25.1,18.0,0.14,91,2
24.2,5.4,1.21,91,0
24.8,8.3,0.01,89,0
28.2,8.3,0.0,64,1
25.1,9.4,0.0,62,1
28.8,8.6,0.0,51,1
25.1,9.7,0.0,89,0
26.5,3.6,0.7,82,0
26.1,8.3,0.0,80,0
29.0,3.6,0.0,69,1
25.7,14.8,0.5,84,2
22.7,6.5,0.0,43,1
25.4,13.7,0.75,86,2
26.4,5.0,0.11,80,0
23.0,8.3,0.0,47,1
22.9,3.6,0.0,61,1
26.9,10.4,0.0,48,1
26.2,11.9,0.0,31,1
27.1,29.5,0.0,75,2
27.3,25.2,0.0,78,2
23.3,16.2,0.22,94,2
25.8,7.9,0.0,76,0
24.7,10.4,0.17,92,0
26.6,10.4,0.0,49,1
28.5,5.0,0.0,72,1
24.9,8.6,0.0,58,1
24.5,13.7,1.0,92,2
20.0,6.5,0.0,89,0
24.1,11.5,0.0,80,0
24.0,20.2,0.01,89,2
23.8,3.6,0.0,44,1
25.5,6.5,0.0,24,1
24.1,3.6,0.0,42,1
25.6,10.1,0.0,39,1
25.3,3.6,0.0,42,1
23.2,5.4,0.0,54,1
24.9,3.6,0.0,38,1
23.2,14.0,3.54,97,2
23.8,8.6,0.0,95,0
23.2,5.4,0.0,92,0
23.2,11.2,0.06,95,0
25.5,14.0,0.09,89,2
23.3,4.7,0.0,89,0
23.2,3.6,0.0,90,0
23.7,4.7,0.0,93,0
24.2,5.8,0.0,94,0
24.4,3.6,0.04,95,0
23.6,7.2,0.19,96,0
24.8,10.1,0.02,93,0
23.0,19.1,1.58,89,2
22.8,14.8,0.0,87,2
22.2,4.3,0.22,95,0
26.3,16.2,2.26,91,2
25.2,3.6,0.8,97,0
20.1,4.0,0.01,98,0
24.8,3.6,1.32,96,0
25.3,16.2,0.0,69,2
22.9,13.0,0.12,91,0
23.0,6.1,0.0,60,1
23.6,10.4,0.0,41,1
23.0,4.0,0.0,53,1
21.0,12.2,0.0,83,0
20.9,4.7,0.0,74,0
21.6,3.6,0.0,56,1
22.8,4.7,0.0,94,0
22.4,6.5,0.0,72,0
24.1,4.0,0.0,88,0
20.0,3.6,0.0,83,0
23.8,7.6,0.04,94,0
13.9,12.2,0.16,97,3
23.4,9.0,0.0,94,0
22.7,7.9,0.0,81,0
21.5,11.2,0.0,72,0
23.1,9.4,0.0,65,1
21.7,7.2,0.0,76,0
23.0,11.9,0.0,51,1
24.1,8.3,0.0,49,1
23.3,7.6,0.0,42,1
22.4,11.9,0.0,65,1
24.2,3.6,0.0,42,1
25.5,7.6,0.0,40,1
21.6,11.2,0.0,70,0
22.4,13.0,0.0,89,0
22.8,12.6,0.0,77,2
21.8,4.0,0.0,98,0
23.6,8.3,0.0,90,0
27.0,4.0,0.56,94,0
22.7,11.5,0.44,96,0
22.8,13.7,0.0,73,2
25.8,3.6,0.0,29,1
22.1,6.8,0.0,97,0
22.1,11.9,0.0,70,1
23.4,7.9,0.0,40,1
24.7,9.4,0.0,46,1
22.3,3.6,0.0,76,0
22.0,11.2,0.07,98,0
22.7,13.0,0.08,98,0
23.1,10.1,0.0,80,0
16.0,8.3,0.0,76,3
12.8,13.0,0.0,64,3
23.2,10.8,0.42,95,0
13.1,8.3,0.0,60,3
15.9,7.6,0.0,74,3
27.6,3.6,0.0,73,1
20.7,7.2,0.0,55,1
10.8,3.6,0.01,66,3
6.1,4.7,0.0,60,3
-1.3,7.9,0.01,55,3
9.8,3.6,0.0,69,3
12.0,12.2,0.0,67,3
9.0,3.6,0.0,70,3
15.2,10.8,0.0,62,3
27.8,4.7,0.0,68,1
10.7,10.1,0.0,50,3
20.2,7.2,0.0,54,1
20.4,7.2,0.0,59,1
4.8,7.6,0.0,62,3
8.5,6.8,0.0,79,3
23.8,11.5,0.0,84,0
25.7,14.0,0.0,61,1
25.8,11.2,0.0,83,0
26.5,13.3,0.0,47,1
25.1,11.2,0.0,77,0
22.9,10.8,0.0,75,0
24.7,11.5,0.0,60,1
26.6,7.6,0.0,49,1
25.5,7.6,0.0,46,1
24.5,11.5,0.0,82,0
25.5,6.8,0.0,74,0
22.5,5.8,0.0,88,0
26.6,17.3,0.0,77,2
24.8,13.0,0.0,81,2
25.2,13.3,0.0,79,2
25.7,14.8,0.0,73,2
25.9,10.4,0.0,75,1
26.0,6.8,0.0,61,1
25.5,15.8,0.0,69,2
24.2,10.8,0.0,83,0
26.1,9.7,0.0,82,0
25.7,6.8,0.0,88,0
27.4,19.8,0.0,83,2
28.1,11.9,0.0,62,1
24.0,10.8,0.0,73,1
26.4,14.4,0.0,88,2
23.7,14.4,0.0,78,2
25.6,6.8,0.0,86,0
25.8,8.3,0.0,88,0
24.2,24.5,0.0,77,2
25.5,4.0,0.0,88,0
24.5,6.1,0.0,72,1
24.4,9.4,0.02,97,0
23.3,5.0,0.63,97,0
23.3,3.6,1.33,98,0
22.0,3.6,0.0,100,0
23.1,11.2,1.38,98,0
26.0,3.6,1.26,94,0
23.6,11.5,0.68,97,0
24.0,11.9,0.0,99,0
22.0,5.0,0.04,98,0
25.3,9.4,0.0,94,0
25.1,8.6,0.0,96,0
24.4,9.0,0.37,98,0
24.4,8.6,0.0,98,0
23.8,9.7,0.16,99,0
24.3,9.7,0.07,98,0
22.6,4.0,0.04,97,0
23.0,17.6,5.11,99,4
28.0,9.0,2.78,94,0
25.8,11.5,0.0,92,0
25.4,11.2,0.0,94,0
25.2,9.0,0.1,95,0
26.0,3.6,0.09,94,0
22.1,11.2,0.0,88,0
24.8,11.9,1.49,96,0
25.8,13.3,0.01,93,2
25.5,11.9,0.0,94,0
25.1,10.8,1.41,94,0
25.2,9.0,2.32,94,0
24.9,11.5,1.92,96,0
24.3,11.5,1.28,98,0
25.4,13.7,0.22,94,2
28.0,9.0,0.05,94,0
22.8,3.6,0.45,97,0
25.6,13.7,0.0,94,2
25.7,13.3,0.0,94,2
23.8,6.8,0.63,98,0
25.9,12.2,0.0,92,0
24.9,11.2,0.27,95,0
25.8,12.2,0.0,92,0
25.5,10.8,0.0,93,0
23.0,3.6,0.0,61,1
20.1,7.9,0.0,47,1
24.6,3.6,0.0,31,1
24.5,4.0,0.0,25,1
22.1,7.9,0.0,35,1
21.5,9.0,0.0,35,1
23.5,5.8,0.0,27,1
22.5,8.6,0.0,30,1
23.4,5.8,0.0,27,1
24.0,6.1,0.0,26,1
24.7,6.5,0.0,25,1
25.8,3.6,0.0,24,1
24.2,4.0,0.0,26,1
20.8,6.5,0.0,46,1
20.2,7.2,0.0,47,1
25.3,6.1,0.11,87,0
27.5,17.3,0.13,80,2
22.6,8.6,0.09,98,0
25.9,7.9,0.0,68,1
5.8,3.6,0.0,93,3
25.3,4.0,0.9,94,0
25.6,6.5,0.21,91,0
24.8,3.6,0.01,95,0
24.3,4.7,1.91,97,0
24.7,3.6,0.25,97,0
24.6,3.6,1.43,95,0
25.4,4.0,0.0,86,0
19.7,6.1,0.06,92,0
20.6,3.6,0.02,96,0
24.8,4.0,2.81,96,0
25.7,4.7,0.04,89,0
24.8,4.7,0.13,96,0
24.0,6.1,1.78,97,0
27.2,28.1,1.05,83,2
27.0,24.1,0.07,79,2
24.2,6.1,0.0,90,0
21.0,3.6,0.02,99,0
20.8,3.6,0.22,99,0
23.9,3.6,0.26,99,0
24.5,5.0,0.09,89,0
19.4,3.6,0.03,99,0
16.8,4.0,0.0,97,0
26.0,6.8,0.15,89,0
19.7,3.6,0.05,98,0
23.2,4.3,1.06,97,0
20.4,5.0,1.44,99,0
16.5,3.6,0.0,98,0
23.0,3.6,1.09,96,0
16.8,5.0,1.12,99,0
17.7,3.6,0.0,99,0
24.2,5.0,0.0,98,0
24.2,6.1,0.02,98,0
23.9,3.6,0.25,97,0
22.0,7.6,0.0,98,0
23.8,10.4,0.69,91,0
22.2,6.8,0.0,98,0
23.5,3.6,0.0,99,0
23.3,9.4,0.0,95,0
22.8,15.1,0.04,97,2
25.3,5.4,0.0,84,0
21.9,8.6,0.0,97,0
25.2,5.4,0.0,37,1
24.0,9.7,0.0,91,0
20.0,7.6,0.0,47,1
22.0,15.8,0.0,86,2
23.7,9.7,0.0,92,0
23.7,15.1,1.08,95,2
23.9,8.6,0.16,97,0
23.1,7.9,5.45,98,4
17.9,7.9,0.0,65,3
18.3,6.8,0.01,85,0
20.1,7.2,0.24,90,0
-4.5,10.1,0.0,74,3
20.1,7.6,0.0,43,1
20.1,5.8,0.0,58,1
14.9,6.5,0.0,89,3
15.1,9.0,0.0,77,3
7.0,7.9,0.0,80,3
5.4,7.2,0.0,77,3
22.6,14.4,0.08,96,2
24.3,6.5,0.01,91,0
25.4,3.6,0.1,86,0
26.0,4.0,0.02,94,0
25.2,4.7,0.46,87,0
25.0,6.1,0.03,94,0
21.9,10.4,0.01,93,0
23.0,3.6,0.02,100,0
23.3,4.3,0.0,97,0
26.0,3.6,0.68,94,0
23.0,3.6,0.0,100,0
27.5,14.0,0.0,77,2
27.0,4.0,1.26,94,0
24.8,10.8,0.0,95,0
25.1,10.1,0.0,95,0
26.0,6.8,1.0,89,0
25.4,10.1,0.0,93,0
18.7,5.8,0.34,94,0
24.3,6.1,3.12,96,0
25.3,6.1,0.0,94,0
26.0,6.8,0.64,89,0
24.5,9.7,0.13,97,0
24.3,9.4,0.03,98,0
23.5,7.2,1.38,99,0
24.8,6.5,0.83,93,0
26.0,6.8,0.25,89,0
20.3,7.2,0.0,59,1
21.1,6.5,0.0,43,1
21.4,5.8,0.0,43,1
21.9,4.3,0.0,37,1
21.4,4.7,0.0,27,1
21.2,3.6,0.0,50,1
21.8,3.6,0.0,54,1
21.6,5.0,0.0,26,1
21.4,3.6,0.0,30,1
21.0,6.5,0.0,57,1
22.4,4.7,0.0,27,1
23.2,7.6,0.0,24,1
21.4,3.6,0.0,37,1
19.4,6.8,0.0,95,0
19.2,8.3,0.0,96,0
23.2,13.0,0.0,84,2
17.5,6.5,0.0,96,0
20.2,15.8,0.0,93,2
20.1,11.5,0.0,98,0
23.7,13.3,0.0,79,2
19.9,13.3,0.0,97,0
22.8,12.2,0.0,77,0
22.9,14.8,0.0,87,2
21.1,14.8,0.0,93,2
21.8,12.6,0.0,86,0
18.3,13.7,0.0,93,0
18.3,6.5,0.0,97,0
23.0,12.2,0.0,84,0
19.2,8.6,0.0,93,0
19.1,10.8,0.0,98,0
21.9,15.5,0.0,90,2
22.2,15.1,0.0,84,2
21.7,8.3,0.0,87,0
22.2,12.2,0.0,87,0
23.3,15.5,0.0,85,2
22.8,11.9,0.01,86,0
20.0,8.6,0.0,98,0
24.2,8.3,0.0,93,0
23.6,17.6,0.0,79,2
22.9,13.0,0.0,84,2
24.2,12.2,0.0,84,0
22.1,11.5,0.0,82,0
23.7,6.5,0.0,72,0
19.5,7.2,0.0,96,0
20.4,10.8,0.0,92,0
20.7,9.0,0.0,94,0
23.5,10.4,0.0,81,0
22.1,18.7,0.0,83,2
25.7,5.4,0.07,82,0
23.3,16.2,0.0,87,2
23.3,14.4,0.0,83,2
24.1,8.3,0.0,91,0
22.4,15.8,0.0,86,2
22.5,12.2,0.0,83,0
25.5,4.7,0.0,78,0
28.0,9.0,0.01,84,0
20.8,7.9,0.0,99,0
23.8,8.6,0.32,96,0
27.0,4.0,0.51,94,0
27.0,4.0,1.05,94,0
24.2,3.6,0.0,89,0
25.7,9.7,0.03,88,0
23.7,9.0,0.12,97,0
27.0,4.0,0.31,94,0
25.3,4.7,1.35,93,0
27.5,14.4,0.98,86,2
25.9,4.7,0.63,90,0
23.5,6.5,0.24,98,0
25.9,3.6,0.01,88,0
23.4,6.8,0.56,98,0
22.9,4.3,0.0,95,0
25.6,3.6,0.0,25,1
28.4,18.7,0.0,34,1
25.2,6.5,0.0,26,1
24.7,10.1,0.0,25,1
27.1,10.8,0.0,25,1
27.9,14.0,0.0,35,1
24.5,11.2,0.0,21,1
26.9,15.8,0.0,30,1
26.6,3.6,0.0,25,1
29.5,15.5,0.0,20,1
23.8,8.6,0.0,39,1
25.5,10.4,0.0,39,1
24.3,10.8,0.0,41,1
25.0,6.8,0.0,54,1
25.0,12.2,0.0,41,1
26.0,13.0,0.0,31,1
23.8,12.2,0.0,40,1
24.4,10.4,0.0,37,1
25.7,3.6,0.0,32,1
24.0,7.9,0.0,45,1
23.2,8.6,0.0,44,1
25.2,3.6,0.0,26,1
24.5,5.0,0.0,34,1
25.8,12.2,0.0,70,1
27.3,33.8,0.0,79,2
27.2,5.8,0.0,70,1
26.9,20.5,0.03,80,2
22.2,3.6,0.0,89,0
25.2,15.5,0.0,72,2
21.5,10.8,0.0,83,0
22.3,5.0,0.0,84,0
21.8,11.5,0.0,42,1
22.3,10.8,0.0,39,1
24.2,8.3,0.0,41,1
25.0,5.8,0.45,84,0
22.8,4.3,0.0,35,1
25.8,3.6,0.0,84,0
23.6,7.2,0.0,31,1
24.6,6.1,0.0,42,1
23.4,5.8,0.0,39,1
21.4,10.8,0.0,38,1
22.1,9.4,0.0,53,1
23.4,10.4,0.0,45,1
25.4,4.0,0.0,34,1
24.6,6.1,0.0,44,1
26.5,4.0,0.0,78,0
25.5,8.3,1.07,92,0
25.6,7.6,0.0,62,1
26.6,8.6,0.0,47,1
25.0,4.3,0.0,43,1
25.0,3.6,0.0,43,1
25.4,6.5,0.04,90,0
23.5,5.4,0.0,27,1
26.0,6.1,0.04,84,0
24.1,11.5,0.37,90,0
25.3,7.6,0.0,83,0
24.6,9.4,2.31,97,0
23.4,3.6,0.8,96,0
23.2,10.1,3.04,97,0
26.6,4.7,0.0,66,1
22.3,10.8,0.0,78,0
23.8,10.4,2.32,96,0
24.7,7.2,0.39,88,0
26.3,3.6,0.0,80,0
24.1,7.9,1.42,92,0
20.8,9.4,0.0,41,1
23.8,13.3,0.78,95,2
25.0,6.8,0.31,90,0
21.3,8.6,0.0,35,1
20.4,8.3,0.0,47,1
26.1,7.2,0.0,41,1
25.8,5.0,0.0,37,1
27.2,26.3,0.0,78,2
28.0,15.1,0.01,89,2
27.3,29.9,0.15,83,2
23.9,12.6,0.16,91,0
25.3,4.3,0.04,85,0
23.7,10.8,2.69,96,0
24.8,9.7,0.0,46,1
26.5,4.0,0.0,80,0
23.8,8.3,0.0,49,1
23.7,12.6,2.22,96,0
21.0,5.8,0.0,81,0
24.3,5.0,0.0,80,0
23.6,7.6,0.0,54,1
25.9,3.6,0.0,24,1
24.4,4.3,0.0,43,1
25.2,4.0,0.0,43,1
21.7,10.8,0.0,72,0
25.0,3.6,0.0,34,1
23.9,14.8,0.0,87,2
23.0,10.4,0.0,88,0
23.6,12.6,0.0,89,0
25.4,11.2,0.0,86,0
23.5,7.9,0.0,86,0
22.9,10.8,0.0,87,0
23.8,9.4,0.0,91,0
24.6,7.9,0.0,91,0
25.0,10.1,0.0,89,0
23.3,10.1,0.0,86,0
22.3,4.0,0.11,88,0
26.4,7.6,1.18,90,0
24.7,5.4,2.14,96,0
26.0,6.8,1.17,89,0
23.0,6.8,0.0,61,1
26.0,10.4,0.0,69,1
22.2,12.6,0.01,89,0
19.4,8.6,0.0,75,0
22.0,12.6,0.0,46,1
21.1,9.4,0.0,57,1
19.3,10.4,0.0,61,1
19.8,4.3,0.0,89,0
20.4,6.5,0.0,65,1
20.7,12.2,0.0,69,0
19.4,4.0,0.0,61,1
21.2,3.6,0.0,56,1
21.6,8.6,0.0,46,1
20.7,9.0,0.0,68,0
22.3,7.6,0.0,54,1
10.2,9.7,0.0,54,3
20.2,7.6,0.0,75,0
22.5,8.3,0.0,78,0
22.0,5.4,0.0,49,1
20.6,10.8,0.0,69,0
21.5,12.6,0.0,63,1
22.1,5.8,0.0,72,0
21.2,7.6,0.0,51,1
22.1,13.0,0.0,45,1
22.6,10.1,0.0,45,1
21.8,9.0,0.0,48,1
20.3,12.2,0.0,70,0
21.5,12.6,0.0,52,1
23.7,6.1,0.0,43,1
24.0,8.6,0.0,37,1
23.8,9.0,0.0,37,1
21.7,12.6,0.0,76,2
19.5,11.5,0.0,63,1
22.0,9.7,0.0,78,0
18.8,6.5,0.0,55,1
23.5,8.3,0.0,39,1
20.8,5.8,0.0,54,1
21.0,14.0,0.0,68,2
26.0,4.0,0.12,100,0
21.9,6.5,0.0,86,0
22.6,11.9,0.0,75,0
20.9,9.7,0.0,66,1
25.5,6.8,0.0,25,1
18.8,4.0,0.0,62,3
21.3,11.5,0.0,64,1
21.4,12.2,0.0,44,1
23.5,8.6,0.0,43,1
20.9,3.6,0.0,76,0
18.5,9.0,0.0,58,3
19.5,7.9,0.0,73,0
23.8,10.1,0.0,78,0
14.7,8.6,0.0,74,3
22.6,6.1,0.0,80,0
13.2,14.0,0.0,46,3
22.9,10.8,0.0,85,0
13.6,9.7,0.0,34,3
16.7,8.6,0.0,59,3
24.2,6.1,0.0,39,1
20.5,5.0,0.0,52,1
11.6,3.6,0.0,51,3
6.9,5.0,0.0,57,3
-1.2,6.1,0.02,43,3
8.2,3.6,0.0,56,3
12.9,12.6,0.0,59,3
7.8,3.6,0.0,56,3
15.8,11.2,0.0,57,3
24.9,9.7,0.0,35,1
11.6,8.6,0.0,45,3
20.7,4.7,0.0,51,1
19.9,5.8,0.0,57,1
5.5,9.0,0.01,52,3
9.0,6.5,0.0,67,3
23.8,7.6,0.0,85,0
25.4,6.8,0.0,71,1
26.1,19.4,0.0,65,2
24.0,7.9,0.0,94,0
26.0,11.2,0.0,85,0
26.2,15.8,0.0,61,1
25.1,11.5,0.0,80,0
23.8,12.2,0.0,70,1
25.1,11.9,0.0,68,1
24.2,7.9,0.0,57,1
25.4,7.2,0.0,55,1
24.5,11.5,0.0,85,0
22.9,6.1,0.0,81,0
24.7,9.0,0.0,81,0
25.2,10.4,0.0,80,0
25.9,14.4,0.0,71,2
26.0,10.8,0.0,71,1
26.0,11.2,0.0,61,1
25.7,14.8,0.0,74,2
24.1,6.5,0.0,83,0
26.0,15.5,0.02,89,2
